Time (s),Voltage (V)
2.324000000000000024e-02,4.135254854125218205e-01
2.327999999999999861e-02,3.903076582233131475e-01
2.332000000000000045e-02,3.687594486886976441e-01
2.335999999999999882e-02,3.490576997212677668e-01
2.340000000000000066e-02,3.313453220389716569e-01
2.343999999999999903e-02,3.157333342658924513e-01
2.348000000000000087e-02,3.023038239277054395e-01
2.351999999999999924e-02,2.911135692620774873e-01
2.356000000000000108e-02,2.821980356604419371e-01
2.359999999999999945e-02,2.755754511985155086e-01
2.364000000000000129e-02,2.712506735083248799e-01
2.367999999999999966e-02,2.692185846457127441e-01
2.372000000000000150e-02,2.694667901371461949e-01
2.375999999999999987e-02,2.719774507237422423e-01
2.380000000000000171e-02,2.767281374159695218e-01
2.384000000000000008e-02,2.836916687369890888e-01
2.387999999999999845e-02,2.928349595239150838e-01
2.392000000000000029e-02,3.041169793021915591e-01
2.395999999999999866e-02,3.174859810742096111e-01
2.400000000000000050e-02,3.328762147147783512e-01
2.403999999999999887e-02,3.502043799143889080e-01
2.408000000000000071e-02,3.693660993299365258e-01
2.411999999999999908e-02,3.902327017057677927e-01
2.416000000000000092e-02,4.126485965618579832e-01
2.419999999999999929e-02,4.364294969291787618e-01
2.424000000000000113e-02,4.613617058219640077e-01
2.427999999999999950e-02,4.872026278409610778e-01
2.432000000000000134e-02,5.136826024434765214e-01
2.435999999999999971e-02,5.405080835516040683e-01
2.440000000000000155e-02,5.673661152746640735e-01
2.443999999999999992e-02,5.939299797705889228e-01
2.447999999999999829e-02,6.198658248073711796e-01
2.452000000000000013e-02,6.448400192920787921e-01
2.455999999999999850e-02,6.685269383155313383e-01
2.460000000000000034e-02,6.906168478507971331e-01
2.463999999999999871e-02,7.108235450545007383e-01
2.468000000000000055e-02,7.288914141289104531e-01
2.471999999999999892e-02,7.446015798942353658e-01
2.476000000000000076e-02,7.577768805811615493e-01
2.479999999999999913e-02,7.682854359224186025e-01
2.484000000000000097e-02,7.760426535928527381e-01
2.487999999999999934e-02,7.810115929174676896e-01
2.492000000000000118e-02,7.832016855248549181e-01
2.495999999999999955e-02,7.826658939654850267e-01
2.500000000000000139e-02,7.794964668766946048e-01
2.503999999999999976e-02,7.738195188723068219e-01
2.508000000000000160e-02,7.657887211830786134e-01
2.511999999999999997e-02,7.555784320049326874e-01
2.515999999999999834e-02,7.433766211414715164e-01
2.520000000000000018e-02,7.293779503900453820e-01
2.523999999999999855e-02,7.137773587520496177e-01
2.528000000000000039e-02,6.967644705134534711e-01
2.531999999999999876e-02,6.785190961097531392e-01
2.536000000000000060e-02,6.592080329524306892e-01
2.539999999999999897e-02,6.389832993363896430e-01
2.544000000000000081e-02,6.179818530743209637e-01
2.547999999999999918e-02,5.963267619325790525e-01
2.552000000000000102e-02,5.741297097767704694e-01
2.555999999999999939e-02,5.514946450224057495e-01
2.560000000000000123e-02,5.285223106850411856e-01
2.563999999999999960e-02,5.053153416823774613e-01
2.568000000000000144e-02,4.819835779999465109e-01
2.571999999999999981e-02,4.586492239728887643e-01
2.576000000000000165e-02,4.354514853671121455e-01
2.580000000000000002e-02,4.125503372399953461e-01
2.583999999999999839e-02,3.901291157626929351e-01
2.588000000000000023e-02,3.683956843438984108e-01
2.591999999999999860e-02,3.475819956724473525e-01
2.596000000000000044e-02,3.279419531170917335e-01
2.599999999999999881e-02,3.097475631551476205e-01
2.604000000000000065e-02,2.932834606753603190e-01
2.607999999999999902e-02,2.788399765315862644e-01
2.612000000000000086e-02,2.667049971550660148e-01
2.615999999999999923e-02,2.571549352594273974e-01
2.620000000000000107e-02,2.504451851509981730e-01
2.623999999999999944e-02,2.468004730847578876e-01
2.628000000000000128e-02,2.464055305604878898e-01
2.631999999999999965e-02,2.493965154851769395e-01
2.636000000000000149e-02,2.558535828041788585e-01
2.639999999999999986e-02,2.657949636006529115e-01
2.644000000000000170e-02,2.791728518039853779e-01
2.648000000000000007e-02,2.958713233970313161e-01
2.651999999999999844e-02,3.157064279240497373e-01
2.656000000000000028e-02,3.384285002397339204e-01
2.659999999999999865e-02,3.637266461708820731e-01
2.664000000000000049e-02,3.912352635357376762e-01
2.667999999999999886e-02,4.205423740949594813e-01
2.672000000000000069e-02,4.511994664583409698e-01
2.675999999999999907e-02,4.827324881711925753e-01
2.680000000000000090e-02,5.146535798840377041e-01
2.683999999999999928e-02,5.464731175780245254e-01
2.688000000000000111e-02,5.777116212834813025e-01
2.691999999999999948e-02,6.079111006616366719e-01
2.696000000000000132e-02,6.366454383675757001e-01
2.699999999999999969e-02,6.635294595586423982e-01
2.704000000000000153e-02,6.882263977737457239e-01
2.707999999999999990e-02,7.104535405719383245e-01
2.711999999999999827e-02,7.299859192028431698e-01
2.716000000000000011e-02,7.466579913220929843e-01
2.719999999999999848e-02,7.603633504048520342e-01
2.724000000000000032e-02,7.710525761925148824e-01
2.727999999999999869e-02,7.787294136567813885e-01
2.732000000000000053e-02,7.834455304524853281e-01
2.735999999999999890e-02,7.852941521102939637e-01
2.740000000000000074e-02,7.844029084361469062e-01
2.743999999999999911e-02,7.809262426371641475e-01
2.748000000000000095e-02,7.750377362724605312e-01
2.751999999999999932e-02,7.669226886991898917e-01
2.756000000000000116e-02,7.567712604483974870e-01
2.759999999999999953e-02,7.447724477728342451e-01
2.764000000000000137e-02,7.311091028530781744e-01
2.767999999999999974e-02,7.159541536335106704e-01
2.772000000000000158e-02,6.994681120545468422e-01
2.775999999999999995e-02,6.817978927311733051e-01
2.779999999999999832e-02,6.630768990361007864e-01
2.784000000000000016e-02,6.434262730257679364e-01
2.787999999999999853e-02,6.229571523262859012e-01
2.792000000000000037e-02,6.017737331710203419e-01
2.795999999999999874e-02,5.799769059329337173e-01
2.800000000000000058e-02,5.576682088305393581e-01
2.803999999999999895e-02,5.349538375123307210e-01
2.808000000000000079e-02,5.119484528468317697e-01
2.811999999999999916e-02,4.887785457994266447e-01
2.816000000000000100e-02,4.655851455828093344e-01
2.819999999999999937e-02,4.425256937058830720e-01
2.824000000000000121e-02,4.197749501507892500e-01
2.827999999999999958e-02,3.975248464722812014e-01
2.832000000000000142e-02,3.759832517996361534e-01
2.835999999999999979e-02,3.553716691701347408e-01
2.840000000000000163e-02,3.359219290620360510e-01
2.844000000000000000e-02,3.178719923335776021e-01
2.847999999999999837e-02,3.014610141880935679e-01
2.852000000000000021e-02,2.869238527816272977e-01
2.855999999999999858e-02,2.744852295570576195e-01
2.860000000000000042e-02,2.643537626261330820e-01
2.863999999999999879e-02,2.567160992454810553e-01
2.868000000000000063e-02,2.517313687719418547e-01
2.871999999999999900e-02,2.495261639474111171e-01
2.876000000000000084e-02,2.501902368071898808e-01
2.879999999999999921e-02,2.537730670718973958e-01
2.884000000000000105e-02,2.602814269427010663e-01
2.887999999999999942e-02,2.696780283055759120e-01
2.892000000000000126e-02,2.818812980868957152e-01
2.895999999999999963e-02,2.967662865375272352e-01
2.900000000000000147e-02,3.141666731613758645e-01
2.903999999999999984e-02,3.338777973513006314e-01
2.908000000000000168e-02,3.556606069014548455e-01
2.912000000000000005e-02,3.792463885852615513e-01
2.915999999999999842e-02,4.043421218478204238e-01
2.920000000000000026e-02,4.306362800337178998e-01
2.923999999999999863e-02,4.578048938639084353e-01
2.928000000000000047e-02,4.855176892283037393e-01
2.931999999999999884e-02,5.134441156515435756e-01
2.936000000000000068e-02,5.412590926479546871e-01
2.939999999999999905e-02,5.686483180115754488e-01
2.944000000000000089e-02,5.953130040935924461e-01
2.947999999999999926e-02,6.209739343423493763e-01
2.952000000000000110e-02,6.453747617312028950e-01
2.955999999999999947e-02,6.682845019987850854e-01
2.960000000000000131e-02,6.894992066488315752e-01
2.963999999999999968e-02,7.088428321711707225e-01
2.968000000000000152e-02,7.261673517565627733e-01
2.971999999999999989e-02,7.413521827674243170e-01
2.976000000000000173e-02,7.543030263907117838e-01
2.980000000000000010e-02,7.649502343849909902e-01
2.983999999999999847e-02,7.732468309680854412e-01
2.988000000000000031e-02,7.791663252076366231e-01
2.991999999999999868e-02,7.827004505319957728e-01
2.996000000000000052e-02,7.838569631672320792e-01
2.999999999999999889e-02,7.826576206620776688e-01
3.004000000000000073e-02,7.791364456564181529e-01
3.007999999999999910e-02,7.733383593726828042e-01
3.012000000000000094e-02,7.653182448552638961e-01
3.015999999999999931e-02,7.551404728118037424e-01
3.020000000000000115e-02,7.428788942129430639e-01
3.023999999999999952e-02,7.286172748594622606e-01
3.028000000000000136e-02,7.124501192369339098e-01
3.031999999999999973e-02,6.944838054363940971e-01
3.036000000000000157e-02,6.748379309369565426e-01
3.039999999999999994e-02,6.536467517031565588e-01
3.043999999999999831e-02,6.310605852437812802e-01
3.048000000000000015e-02,6.072470426798518561e-01
3.051999999999999852e-02,5.823919558820622733e-01
3.056000000000000036e-02,5.566998734761466894e-01
3.059999999999999873e-02,5.303940137867541038e-01
3.064000000000000057e-02,5.037155830993838013e-01
3.067999999999999894e-02,4.769223931766671254e-01
3.072000000000000078e-02,4.502867417169142961e-01
3.075999999999999915e-02,4.240925521139286003e-01
3.080000000000000099e-02,3.986318030233213516e-01
3.083999999999999936e-02,3.742003123118452512e-01
3.088000000000000120e-02,3.510929723773989486e-01
3.091999999999999957e-02,3.295985630322540438e-01
3.096000000000000141e-02,3.099942927085148625e-01
3.099999999999999978e-02,2.925402374258508353e-01
3.104000000000000162e-02,2.774738587596348172e-01
3.107999999999999999e-02,2.650047862684367095e-01
3.111999999999999836e-02,2.553100461324743775e-01
3.116000000000000020e-02,2.485299061357290340e-01
3.119999999999999857e-02,2.447644879847585553e-01
3.124000000000000041e-02,2.440712720497092147e-01
3.128000000000000225e-02,2.464635880224980702e-01
3.132000000000000062e-02,2.519101490829732115e-01
3.135999999999999899e-02,2.603356485373099494e-01
3.139999999999999736e-02,2.716223982822528193e-01
3.144000000000000267e-02,2.856129496558537095e-01
3.148000000000000104e-02,3.021136010373016156e-01
3.151999999999999941e-02,3.208986646199042947e-01
3.155999999999999778e-02,3.417153385705865576e-01
3.160000000000000309e-02,3.642890115038777687e-01
3.164000000000000146e-02,3.883288147030936610e-01
3.167999999999999983e-02,4.135332343030607705e-01
3.171999999999999820e-02,4.395956007895486239e-01
3.175999999999999657e-02,4.662092863423850653e-01
3.180000000000000188e-02,4.930724610283947484e-01
3.184000000000000025e-02,5.198922855534926502e-01
3.187999999999999862e-02,5.463884498216441399e-01
3.191999999999999699e-02,5.722960012983553391e-01
3.196000000000000230e-02,5.973674433623278324e-01
3.200000000000000067e-02,6.213741196148073742e-01
3.203999999999999904e-02,6.441069336999397654e-01
3.207999999999999741e-02,6.653764838963812656e-01
3.212000000000000272e-02,6.850127161096510875e-01
3.216000000000000109e-02,7.028642167548948549e-01
3.219999999999999946e-02,7.187972775492660338e-01
3.223999999999999783e-02,7.326948670021995458e-01
3.228000000000000314e-02,7.444556383834639579e-01
3.232000000000000151e-02,7.539930915582767623e-01
3.235999999999999988e-02,7.612349870908112770e-01
3.239999999999999825e-02,7.661230865632409071e-01
3.243999999999999662e-02,7.686132645530076024e-01
3.248000000000000193e-02,7.686760067801318153e-01
3.252000000000000030e-02,7.662972773235299240e-01
3.255999999999999867e-02,7.614797072815028267e-01
3.259999999999999704e-02,7.542440295196769506e-01
3.264000000000000234e-02,7.446306607534906030e-01
3.268000000000000071e-02,7.327013144544695100e-01
3.271999999999999909e-02,7.185405169428917826e-01
3.275999999999999746e-02,7.022568951652778946e-01
3.280000000000000276e-02,6.839841082910490533e-01
3.284000000000000113e-02,6.638813062318811298e-01
3.287999999999999950e-02,6.421330159295755013e-01
3.291999999999999788e-02,6.189483798522078528e-01
3.296000000000000318e-02,5.945596993526766072e-01
3.300000000000000155e-02,5.692202669049990504e-01
3.303999999999999992e-02,5.432015041063952276e-01
3.307999999999999829e-02,5.167894550082327010e-01
3.311999999999999666e-02,4.902807151251926676e-01
3.316000000000000197e-02,4.639779037862429845e-01
3.320000000000000034e-02,4.381848099409980657e-01
3.323999999999999871e-02,4.132013579919318058e-01
3.327999999999999708e-02,3.893185498785683429e-01
3.332000000000000239e-02,3.668135420463270457e-01
3.336000000000000076e-02,3.459450110223655228e-01
3.339999999999999913e-02,3.269489494050362710e-01
3.343999999999999750e-02,3.100350158220317454e-01
3.348000000000000281e-02,2.953835388125580774e-01
3.352000000000000118e-02,2.831432468900200727e-01
3.355999999999999955e-02,2.734297666843314434e-01
3.359999999999999792e-02,2.663248996003160785e-01
3.364000000000000323e-02,2.618766564425233923e-01
3.368000000000000160e-02,2.601000004735399274e-01
3.371999999999999997e-02,2.609782237837349195e-01
3.375999999999999834e-02,2.644648608402825340e-01
3.379999999999999671e-02,2.704860275722251184e-01
3.384000000000000202e-02,2.789430649478463753e-01
3.388000000000000039e-02,2.897153629878633230e-01
3.391999999999999876e-02,3.026632444681933709e-01
3.395999999999999713e-02,3.176307968036517493e-01
3.400000000000000244e-02,3.344485550710767363e-01
3.404000000000000081e-02,3.529359578711898648e-01
3.407999999999999918e-02,3.729035195864877639e-01
3.411999999999999755e-02,3.941546862770384796e-01
3.416000000000000286e-02,4.164873666151643894e-01
3.420000000000000123e-02,4.396951525539854466e-01
3.423999999999999960e-02,4.635682655981342437e-01
3.427999999999999797e-02,4.878942824913868881e-01
3.432000000000000328e-02,5.124587079541094159e-01
3.436000000000000165e-02,5.370454711398693348e-01
3.440000000000000002e-02,5.614374263583724600e-01
3.443999999999999839e-02,5.854169372433664087e-01
3.447999999999999676e-02,6.087666171279453309e-01
3.452000000000000207e-02,6.312702873920389424e-01
3.456000000000000044e-02,6.527142006695050291e-01
3.459999999999999881e-02,6.728885579380708970e-01
3.463999999999999718e-02,6.915893286955641095e-01
3.468000000000000249e-02,7.086203627608692601e-01
3.472000000000000086e-02,7.237957618563539697e-01
3.475999999999999923e-02,7.369424601163659938e-01
3.479999999999999760e-02,7.479029460117642136e-01
3.484000000000000291e-02,7.565380447241525363e-01
3.488000000000000128e-02,7.627296703998824867e-01
3.491999999999999965e-02,7.663834524029065065e-01
3.495999999999999802e-02,7.674311388772431242e-01
3.500000000000000333e-02,7.658326846014514855e-01
3.504000000000000170e-02,7.615779380235412344e-01
3.508000000000000007e-02,7.546878540576986705e-01
3.511999999999999844e-02,7.452151740856799433e-01
3.515999999999999681e-02,7.332445318847903293e-01
3.520000000000000212e-02,7.188919630613906930e-01
3.524000000000000049e-02,7.023038151216982605e-01
3.527999999999999886e-02,6.836550746819431978e-01
3.531999999999999723e-02,6.631471466767554501e-01
3.536000000000000254e-02,6.410051370233643686e-01
3.540000000000000091e-02,6.174747044136134067e-01
3.543999999999999928e-02,5.928185582523490815e-01
3.547999999999999765e-02,5.673126879137415646e-01
3.552000000000000296e-02,5.412424132847233338e-01
3.556000000000000133e-02,5.148983480062720997e-01
3.559999999999999970e-02,4.885723650579841260e-01
3.563999999999999807e-02,4.625536496405064368e-01
3.568000000000000338e-02,4.371249170835103670e-01
3.572000000000000175e-02,4.125588642145608387e-01
3.576000000000000012e-02,3.891149117887153785e-01
3.579999999999999849e-02,3.670362837443018056e-01
3.583999999999999686e-02,3.465474567555513197e-01
3.588000000000000217e-02,3.278520013051409721e-01
3.592000000000000054e-02,3.111308237548732758e-01
3.595999999999999891e-02,2.965408080385020240e-01
